original_order,aggregated_order,date,futures,sum_added,fee_added
1198948943895613476,1198948943895613476,2024-07-21,BTCUSDT,-0.006845373,0.0
1198948916922044424,1198948916922044424,2024-07-21,SOLUSDT,-0.011569272,0.0
1198828150758985732,1198948943895613476,2024-07-21,BTCUSDT,-0.030610251,0.0
1198828131641348126,1198948946240229415,2024-07-21,ETHUSDT,-0.0087747156,0.0
1198828118542536726,1198948916922044424,2024-07-21,SOLUSDT,-0.0212248444,0.0
1198707358230532130,1198948943895613476,2024-07-21,BTCUSDT,0.068509597328,0.0
1198707348038373401,1198948946240229415,2024-07-21,ETHUSDT,-0.0351166482,0.0
1198707332158738432,1198948916922044424,2024-07-21,SOLUSDT,-0.0213385197,0.0
1198586561495191564,1198586561495191564,2024-07-20,BTCUSDT,-0.0317909928,0.0
1198586553911889924,1198586553911889924,2024-07-20,ETHUSDT,-0.011344212,0.0
1198586536690077725,1198586536690077725,2024-07-20,SOLUSDT,-0.0006764844,0.0
1198465764973760533,1198586561495191564,2024-07-20,BTCUSDT,-0.0282814975,0.0
1198465754097930245,1198586553911889924,2024-07-20,ETHUSDT,-0.028227285,0.0
1198465716516966426,1198586536690077725,2024-07-20,SOLUSDT,-0.0043783012,0.0
1198344969328939035,1198586561495191564,2024-07-20,BTCUSDT,0.044190386264,0.0
1198344937364148231,1198586553911889924,2024-07-20,ETHUSDT,-0.0185950359,0.0
1198344932343566344,1198586536690077725,2024-07-20,SOLUSDT,-0.0204485765,0.0
1198224160325259271,1198224160325259271,2024-07-19,ETHUSDT,-0.036144324,0.0
1198224159599644673,1198224159599644673,2024-07-19,BTCUSDT,-0.0570386295,0.0
1198224144944746501,1198224144944746501,2024-07-19,SOLUSDT,-0.0091079046,0.0
1198103366173609986,1198224159599644673,2024-07-19,BTCUSDT,-0.0573597323,0.0
1198103357038415907,1198224160325259271,2024-07-19,ETHUSDT,-0.0271486134,0.0
1198103350335918089,1198224144944746501,2024-07-19,SOLUSDT,-0.0195153519,0.0
1197982572269424650,1198224159599644673,2024-07-19,BTCUSDT,-0.0450188288,0.0
1197982571363455028,1198224160325259271,2024-07-19,ETHUSDT,-0.0166419522,0.0
1197982544758984707,1198224144944746501,2024-07-19,SOLUSDT,-0.012725472,0.0
1197861779267014689,1197861779267014689,2024-07-18,BTCUSDT,-0.0335334912,0.0
1197861769456537611,1197861769456537611,2024-07-18,ETHUSDT,-0.0109754676,0.0
1197861748195610658,1197861748195610658,2024-07-18,SOLUSDT,-0.0200005504,0.0
1197740979759239176,1197861779267014689,2024-07-18,BTCUSDT,-0.0175767488,0.0
1197740970636628006,1197861769456537611,2024-07-18,ETHUSDT,-0.0250055748,0.0
1197740968761774109,1197861748195610658,2024-07-18,SOLUSDT,-0.01489806,0.0
1197620182625439784,1197861779267014689,2024-07-18,BTCUSDT,-0.0143442432,0.0
1197620181119684609,1197861769456537611,2024-07-18,ETHUSDT,-0.0316866888,0.0
1197620167265898515,1197861748195610658,2024-07-18,SOLUSDT,-0.01243188,0.0
1197499389987934237,1197499389987934237,2024-07-17,BTCUSDT,0.028950012836,0.0
1197499386326306857,1197499386326306857,2024-07-17,ETHUSDT,-0.0194766768,0.0
1197499377455353869,1197499377455353869,2024-07-17,SOLUSDT,-0.0191134383,0.0
1197378608255619084,1197499389987934237,2024-07-17,BTCUSDT,-0.1314698112,0.0
1197378598487085125,1197499386326306857,2024-07-17,ETHUSDT,-0.0294740478,0.0
1197378570196504595,1197499377455353869,2024-07-17,SOLUSDT,-0.0099486812,0.0
1197257801500086273,1197499389987934237,2024-07-17,BTCUSDT,-0.1050325664,0.0
1197257789118500877,1197499386326306857,2024-07-17,ETHUSDT,-0.0229231872,0.0
1197257766767054876,1197499377455353869,2024-07-17,SOLUSDT,-0.0197431974,0.0
1197137005821710380,1197137005821710380,2024-07-16,BTCUSDT,-0.1317359824,0.0
1197136991791763469,1197136991791763469,2024-07-16,ETHUSDT,-0.0200140992,0.0
1197136989459730441,1197136989459730441,2024-07-16,SOLUSDT,-0.0146407625,0.0
1197016208620802068,1197137005821710380,2024-07-16,BTCUSDT,-0.1136957184,0.0
1197016200068616194,1197136991791763469,2024-07-16,ETHUSDT,-0.0328004316,0.0
1197016162194051105,1197136989459730441,2024-07-16,SOLUSDT,-0.0188401794,0.0
1196895420219543569,1197137005821710380,2024-07-16,BTCUSDT,0.065322402768,0.0
1196895369430716423,1197136989459730441,2024-07-16,SOLUSDT,0.005573861475,0.0
1196895367673303041,1197136991791763469,2024-07-16,ETHUSDT,-0.0087713388,0.0
1196774619960987679,1196774619960987679,2024-07-15,BTCUSDT,-0.112843136,0.0
1196774605335449616,1196774605335449616,2024-07-15,ETHUSDT,-0.0187773138,0.0
1196774602231664649,1196774602231664649,2024-07-15,SOLUSDT,-0.0077920554,0.0
1196653826925023245,1196774619960987679,2024-07-15,BTCUSDT,0.002009863785,0.0
1196653813390004236,1196774605335449616,2024-07-15,ETHUSDT,-0.0129752973,0.0
1196653787834109965,1196774602231664649,2024-07-15,SOLUSDT,-0.004286366,0.0
1196533024875499575,1196774619960987679,2024-07-15,BTCUSDT,-0.0086864063,0.0
1196533003677487119,1196774602231664649,2024-07-15,SOLUSDT,0.000737391449,0.0
1196533002767323139,1196774605335449616,2024-07-15,ETHUSDT,-0.0318088269,0.0
1196412233395621916,1196412233395621916,2024-07-14,BTCUSDT,-0.0218554336,0.0
1196412228429565976,1196412228429565976,2024-07-14,ETHUSDT,-0.0094666374,0.0
1196412204584947727,1196412204584947727,2024-07-14,SOLUSDT,-0.0040807648,0.0
1196291424219975683,1196412233395621916,2024-07-14,BTCUSDT,-0.086603088,0.0
1196291418251481111,1196412228429565976,2024-07-14,ETHUSDT,-0.020119869,0.0
1196291397271572496,1196412204584947727,2024-07-14,SOLUSDT,-0.0083883022,0.0
1196170637672599552,1196412233395621916,2024-07-14,BTCUSDT,-0.053847612,0.0
1196170625005801473,1196412228429565976,2024-07-14,ETHUSDT,-0.0302777658,0.0
1196170583989702663,1196412204584947727,2024-07-14,SOLUSDT,-0.0136111104,0.0
1196049837825085444,1196049837825085444,2024-07-13,BTCUSDT,-0.0664959009,0.0
1196049835635658759,1196049835635658759,2024-07-13,ETHUSDT,-0.0249698592,0.0
1196049820779434000,1196049820779434000,2024-07-13,SOLUSDT,-0.0060304834,0.0
1195929036341792809,1196049837825085444,2024-07-13,BTCUSDT,0.075687832615,0.0
1195929029056286726,1196049835635658759,2024-07-13,ETHUSDT,-0.029375892,0.0
1195929006339936269,1196049820779434000,2024-07-13,SOLUSDT,-0.0144815424,0.0
1195808249635033128,1196049837825085444,2024-07-13,BTCUSDT,0.003009209274,0.0
1195808228139225113,1196049835635658759,2024-07-13,ETHUSDT,-0.0321345252,0.0
1195808226557972480,1196049820779434000,2024-07-13,SOLUSDT,-0.0029257326,0.0
1195687446557904925,1195687446557904925,2024-07-12,BTCUSDT,0.0294661535,0.0
1195687437137498160,1195687437137498160,2024-07-12,SOLUSDT,0.002081449479,0.0
1195687429768106030,1195687429768106030,2024-07-12,ETHUSDT,-0.024780888,0.0
1195566651907133465,1195687446557904925,2024-07-12,BTCUSDT,-0.0496999568,0.0
1195566645808615440,1195687429768106030,2024-07-12,ETHUSDT,-0.0121585068,0.0
1195566635192832010,1195687437137498160,2024-07-12,SOLUSDT,-0.0075773712,0.0
1195445851128483861,1195687446557904925,2024-07-12,BTCUSDT,-0.086405384,0.0
1195445834011529221,1195687429768106030,2024-07-12,ETHUSDT,-0.029269296,0.0
1195445821260845089,1195687437137498160,2024-07-12,SOLUSDT,-0.0173589504,0.0
1195325052115636255,1195325052115636255,2024-07-11,BTCUSDT,-0.0096939245,0.0
1195325049108320285,1195325049108320285,2024-07-11,SOLUSDT,0.004137036168,0.0
1195325041743122445,1195325041743122445,2024-07-11,ETHUSDT,-0.017384769,0.0
1195204267334062101,1195325052115636255,2024-07-11,BTCUSDT,-0.0287256554,0.0
1195204234417164294,1195325041743122445,2024-07-11,ETHUSDT,-0.025237656,0.0
1195204223398727681,1195325049108320285,2024-07-11,SOLUSDT,-0.0041164166,0.0
1195083456124178463,1195325052115636255,2024-07-11,BTCUSDT,-0.0937483625,0.0
1195083453255274497,1195325041743122445,2024-07-11,ETHUSDT,-0.010875384,0.0
1195083448628957198,1195325049108320285,2024-07-11,SOLUSDT,-0.0175910616,0.0
1194962664824655881,1194962664824655881,2024-07-10,BTCUSDT,-0.0959480704,0.0
1194962659980234889,1194962659980234889,2024-07-10,ETHUSDT,-0.0331376922,0.0
1194962654598942730,1194962654598942730,2024-07-10,SOLUSDT,-0.0124103672,0.0
1194841876167544859,1194962664824655881,2024-07-10,BTCUSDT,-0.0360092239,0.0
1194841868978507796,1194962659980234889,2024-07-10,ETHUSDT,-0.005570838,0.0
1194841859063173149,1194962654598942730,2024-07-10,SOLUSDT,-0.0154113705,0.0
1194721080178790400,1194962664824655881,2024-07-10,BTCUSDT,-0.090498408,0.0
1194721075179180065,1194962659980234889,2024-07-10,ETHUSDT,-0.0126865746,0.0
1194721064949272597,1194962654598942730,2024-07-10,SOLUSDT,-0.0139902642,0.0
1194600272068497429,1194600272068497429,2024-07-09,BTCUSDT,-0.0955816576,0.0
1194600262572593181,1194600262572593181,2024-07-09,ETHUSDT,-0.0229019742,0.0
1194600258877411347,1194600258877411347,2024-07-09,SOLUSDT,-0.0067406688,0.0
1194479488968839206,1194600272068497429,2024-07-09,BTCUSDT,-0.089043708,0.0
1194479482232786990,1194600258877411347,2024-07-09,SOLUSDT,-0.0097953504,0.0
1194479466009219101,1194600262572593181,2024-07-09,ETHUSDT,-0.0022032288,0.0
1194358685862350851,1194600272068497429,2024-07-09,BTCUSDT,-0.0773732505,0.0
1194358675372396547,1194600262572593181,2024-07-09,ETHUSDT,-0.0152075448,0.0
1194358670846742536,1194600258877411347,2024-07-09,SOLUSDT,-0.0163546461,0.0
1194237901118525469,1194237901118525469,2024-07-08,BTCUSDT,-0.147106872,0.0
1194237889089261606,1194237889089261606,2024-07-08,SOLUSDT,-0.0159444204,0.0
1194237864007323657,1194237864007323657,2024-07-08,ETHUSDT,-0.0291011688,0.0
1194117109395378178,1194237901118525469,2024-07-08,BTCUSDT,-0.1203162268,0.0
1194117100058857532,1194237864007323657,2024-07-08,ETHUSDT,-0.0089483886,0.0
1194117081666834451,1194237889089261606,2024-07-08,SOLUSDT,0.008079900227,0.0
1193996305458417673,1194237901118525469,2024-07-08,BTCUSDT,0.042979939237,0.0
1193996300563664952,1194237864007323657,2024-07-08,ETHUSDT,-0.0308448972,0.0
1193996270528253978,1194237889089261606,2024-07-08,SOLUSDT,-0.015784404,0.0
1193875521587007515,1193875521587007515,2024-07-07,BTCUSDT,-0.084951856,0.0
1193875507959713799,1193875507959713799,2024-07-07,ETHUSDT,-0.0149615928,0.0
1193875500401577987,1193875500401577987,2024-07-07,SOLUSDT,-0.016435152,0.0
1193754710721056784,1193875521587007515,2024-07-07,BTCUSDT,-0.1463459712,0.0
1193754707860541515,1193875507959713799,2024-07-07,ETHUSDT,-0.0275579928,0.0
1193754698234613775,1193875500401577987,2024-07-07,SOLUSDT,-0.0173717125,0.0
1193633933136908332,1193875521587007515,2024-07-07,BTCUSDT,0.092247559426,0.0
1193633908105302063,1193875507959713799,2024-07-07,ETHUSDT,-0.0135133866,0.0
1193633890770243588,1193875500401577987,2024-07-07,SOLUSDT,-0.0004287306,0.0
1193513120433852527,1193513120433852527,2024-07-06,BTCUSDT,-0.0793853676,0.0
1193513100921950264,1193513100921950264,2024-07-06,ETHUSDT,-0.016295418,0.0
1193513099885957125,1193513099885957125,2024-07-06,SOLUSDT,0.022804403528,0.0
1193392322738016293,1193513120433852527,2024-07-06,BTCUSDT,-0.116964012,0.0
1193392314047418392,1193513100921950264,2024-07-06,ETHUSDT,-0.0210748824,0.0
1193392289275858965,1193513099885957125,2024-07-06,SOLUSDT,-0.0064288386,0.0
1193271549016821773,1193513120433852527,2024-07-06,BTCUSDT,0.007462724715,0.0
1193271525453221895,1193513100921950264,2024-07-06,ETHUSDT,-0.0265496616,0.0
1193271499456925698,1193513099885957125,2024-07-06,SOLUSDT,-0.0122083052,0.0
1193150728034209800,1193150728034209800,2024-07-05,BTCUSDT,-0.0336281814,0.0
1193150721495289864,1193150721495289864,2024-07-05,ETHUSDT,-0.0137205198,0.0
1193150716516651011,1193150716516651011,2024-07-05,SOLUSDT,0.017919853312,0.0
1193029929822474291,1193150728034209800,2024-07-05,BTCUSDT,-0.1347605784,0.0
1193029923396800546,1193150721495289864,2024-07-05,ETHUSDT,-0.0195566259,0.0
1193029914571984940,1193150716516651011,2024-07-05,SOLUSDT,-0.0091186632,0.0
1192909152745836544,1193150728034209800,2024-07-05,BTCUSDT,-0.0622731564,0.0
1192909143493201958,1193150721495289864,2024-07-05,ETHUSDT,-0.0218345484,0.0
1192909131199696925,1193150716516651011,2024-07-05,SOLUSDT,0.000510534898,0.0
1192788355477819396,1192788355477819396,2024-07-04,BTCUSDT,0.048675961029,0.0
1192788328676216858,1192788328676216858,2024-07-04,SOLUSDT,-0.0079772956,0.0
1192788327799607538,1192788327799607538,2024-07-04,ETHUSDT,-0.023493134,0.0
1192667560311148587,1192788355477819396,2024-07-04,BTCUSDT,-0.0501035703,0.0
1192667551649910786,1192788327799607538,2024-07-04,ETHUSDT,-0.0251591788,0.0
1192667527784321056,1192788328676216858,2024-07-04,SOLUSDT,-0.0128927232,0.0
1192546765727485984,1192788327799607538,2024-07-04,ETHUSDT,-0.018469248,0.0
1192546759868043302,1192788355477819396,2024-07-04,BTCUSDT,-0.080091004,0.0
1192546745041178628,1192788328676216858,2024-07-04,SOLUSDT,-0.0140683,0.0
1192425968157478921,1192425968157478921,2024-07-03,BTCUSDT,0.036550197936,0.0
1192425960213467155,1192425960213467155,2024-07-03,ETHUSDT,-0.017666877,0.0
1192425943721463834,1192425943721463834,2024-07-03,SOLUSDT,-0.01461087024,0.0
1192305175842934802,1192425960213467155,2024-07-03,ETHUSDT,-0.0182638765,0.0
1192305171464081413,1192425943721463834,2024-07-03,SOLUSDT,-0.01332396432,0.0
1192305169878634557,1192425968157478921,2024-07-03,BTCUSDT,-0.040467112,0.0
1192184398170705938,1192425968157478921,2024-07-03,BTCUSDT,-0.0684324368,0.0
1192184384941871147,1192425960213467155,2024-07-03,ETHUSDT,-0.017267869,0.0
1192184355783069699,1192425943721463834,2024-07-03,SOLUSDT,-0.01575533568,0.0
1192063589573873679,1192063589573873679,2024-07-02,BTCUSDT,-0.082314897,0.0
1192063582745546753,1192063582745546753,2024-07-02,ETHUSDT,-0.0186042835,0.0
1192063552663998464,1192063552663998464,2024-07-02,SOLUSDT,-0.00450803424,0.0
1191942788442902541,1192063589573873679,2024-07-02,BTCUSDT,0.016653041746,0.0
1191942774085799952,1192063582745546753,2024-07-02,ETHUSDT,-0.018561042,0.0
1191942763453239300,1192063552663998464,2024-07-02,SOLUSDT,-0.00989853984,0.0
1191822002684055567,1192063589573873679,2024-07-02,BTCUSDT,0.094358357038,0.0
1191821986410156076,1192063582745546753,2024-07-02,ETHUSDT,-0.0180588975,0.0
1191821941292027908,1192063552663998464,2024-07-02,SOLUSDT,-0.01301424384,0.0
1191701198025674781,1191701198025674781,2024-07-01,BTCUSDT,0.066952898334,0.0
1191701177540694028,1191701177540694028,2024-07-01,SOLUSDT,-0.01329273344,0.0
1191701177150623764,1191701177150623764,2024-07-01,ETHUSDT,-0.019618608,0.0
1191580403727224837,1191701198025674781,2024-07-01,BTCUSDT,0.172991394643,0.0
1191580387113586697,1191701177150623764,2024-07-01,ETHUSDT,-0.019009382,0.0
1191580378808864773,1191701177540694028,2024-07-01,SOLUSDT,-0.00782317536,0.0
1191459610473156641,1191701198025674781,2024-07-01,BTCUSDT,0.041747382811,0.0
1191459588461449218,1191701177150623764,2024-07-01,ETHUSDT,-0.019068135,0.0
1191459579699548164,1191701177540694028,2024-07-01,SOLUSDT,-0.01253985216,0.0
1191338808222306354,1191338808222306354,2024-06-30,BTCUSDT,0.234595214423,0.0
1191338795568091169,1191338795568091169,2024-06-30,ETHUSDT,-0.0191946885,0.0
1191338783228448769,1191338783228448769,2024-06-30,SOLUSDT,-0.01275752304,0.0
1191218011122061316,1191338808222306354,2024-06-30,BTCUSDT,0.107278127849,0.0
1191217997767397393,1191338795568091169,2024-06-30,ETHUSDT,-0.0198416205,0.0
1191217975214624770,1191338783228448769,2024-06-30,SOLUSDT,-0.01371396144,0.0
1191097222892769309,1191338808222306354,2024-06-30,BTCUSDT,0.079351034935,0.0
1191097210704121870,1191338795568091169,2024-06-30,ETHUSDT,-0.0177234225,0.0
1191097192567951403,1191338783228448769,2024-06-30,SOLUSDT,-0.01390265184,0.0
1190976415826858017,1190976415826858017,2024-06-29,BTCUSDT,-0.0859764234,0.0
1190976410881773606,1190976410881773606,2024-06-29,ETHUSDT,-0.019334913,0.0
1190976402849681428,1190976402849681428,2024-06-29,SOLUSDT,-0.014141952,0.0
1190855633201156101,1190976415826858017,2024-06-29,BTCUSDT,0.246197224942,0.0
1190855625756266514,1190976410881773606,2024-06-29,ETHUSDT,-0.020043952,0.0
1190855614398091285,1190976402849681428,2024-06-29,SOLUSDT,-0.01327741272,0.0
1190734818610663455,1190976415826858017,2024-06-29,BTCUSDT,-0.152259408,0.0
1190734814496051226,1190976410881773606,2024-06-29,ETHUSDT,-0.01858175,0.0
1190734806245855242,1190976402849681428,2024-06-29,SOLUSDT,-0.012537504,0.0
1190614028477157390,1190614028477157390,2024-06-28,BTCUSDT,0.041023562392,0.0
1190614027529244690,1190614027529244690,2024-06-28,ETHUSDT,-0.020125962,0.0
1190613998877954053,1190613998877954053,2024-06-28,SOLUSDT,-0.01178961072,0.0
1190493233268543489,1190614028477157390,2024-06-28,BTCUSDT,-0.0437750544,0.0
1190493229158125572,1190614027529244690,2024-06-28,ETHUSDT,-0.018865385,0.0
1190493215098818560,1190613998877954053,2024-06-28,SOLUSDT,-0.01312805976,0.0
1190372451955658762,1190614028477157390,2024-06-28,BTCUSDT,-0.0530826303,0.0
1190372440412934211,1190614027529244690,2024-06-28,ETHUSDT,-0.017418864,0.0
1190372430787006466,1190613998877954053,2024-06-28,SOLUSDT,-0.014358144,0.0
1190251630624919585,1190251630624919585,2024-06-27,ETHUSDT,-0.019152939,0.0
1190251630314541103,1190251630314541103,2024-06-27,BTCUSDT,-0.135707166,0.0
1190251615798054921,1190251615798054921,2024-06-27,SOLUSDT,-0.01404867352,0.0
1190130866680647697,1190251630314541103,2024-06-27,BTCUSDT,-0.0727498296,0.0
1190130817666011163,1190251630624919585,2024-06-27,ETHUSDT,-0.019732635,0.0
1190130791610994697,1190251615798054921,2024-06-27,SOLUSDT,-0.0130392576,0.0
1190010068418580492,1190251630314541103,2024-06-27,BTCUSDT,0.06515108009,0.0
1190010045328936992,1190251630624919585,2024-06-27,ETHUSDT,-0.01752452,0.0
1190010033089957889,1190251615798054921,2024-06-27,SOLUSDT,-0.0137820816,0.0
1189889250300678166,1189889250300678166,2024-06-26,BTCUSDT,0.110915181629,0.0
1189889241345839114,1189889241345839114,2024-06-26,ETHUSDT,-0.019822879,0.0
1189889227064233996,1189889227064233996,2024-06-26,SOLUSDT,-0.01345786296,0.0
1189768457277296650,1189889250300678166,2024-06-26,BTCUSDT,0.154213074051,0.0
1189768447361961997,1189889241345839114,2024-06-26,ETHUSDT,-0.017678284,0.0
1189768439564750926,1189889227064233996,2024-06-26,SOLUSDT,-0.0132338784,0.0
1189647657543028761,1189889241345839114,2024-06-26,ETHUSDT,-0.01865633,0.0
1189647654573461522,1189889250300678166,2024-06-26,BTCUSDT,0.186789523882,0.0
1189647642825216010,1189889227064233996,2024-06-26,SOLUSDT,-0.0121182252,0.0
1189526858467266600,1189526858467266600,2024-06-25,BTCUSDT,0.041510437447,0.0
1189526853736091659,1189526853736091659,2024-06-25,ETHUSDT,-0.017428587,0.0
1189526848610652169,1189526848610652169,2024-06-25,SOLUSDT,-0.010251376,0.0
1189406071240413220,1189526858467266600,2024-06-25,BTCUSDT,0.120876126475,0.0
1189406052420571154,1189526853736091659,2024-06-25,ETHUSDT,-0.0172981805,0.0
1189406049115459600,1189526848610652169,2024-06-25,SOLUSDT,0.005382682779,0.0
1189285265688645633,1189526858467266600,2024-06-25,BTCUSDT,0.171065371376,0.0
1189285260991025157,1189526853736091659,2024-06-25,ETHUSDT,-0.018427805,0.0
1189285251146993683,1189526848610652169,2024-06-25,SOLUSDT,-0.0021146512,0.0
1189164479212572675,1189164479212572675,2024-06-24,BTCUSDT,0.218194964891,0.0
1189164470744272908,1189164470744272908,2024-06-24,ETHUSDT,-0.013259457,0.0
1189164459872636946,1189164459872636946,2024-06-24,SOLUSDT,-0.00272219616,0.0
1189043690031173643,1189164479212572675,2024-06-24,BTCUSDT,0.096124430209,0.0
1189043672951967782,1189164470744272908,2024-06-24,ETHUSDT,-0.01784086,0.0
1189043655612715014,1189164459872636946,2024-06-24,SOLUSDT,-0.00490171696,0.0
1188922877844017210,1189164479212572675,2024-06-24,BTCUSDT,-0.035375704,0.0
1188922859082895369,1189164470744272908,2024-06-24,ETHUSDT,-0.013161995,0.0
1188922845476573207,1189164459872636946,2024-06-24,SOLUSDT,-0.01275724896,0.0
1188802083046445065,1188802083046445065,2024-06-23,BTCUSDT,-0.0491897088,0.0
1188802076083900417,1188802076083900417,2024-06-23,ETHUSDT,-0.005728932,0.0
1188802068404129812,1188802068404129812,2024-06-23,SOLUSDT,-0.00331254756,0.0
1188681300005507100,1188802083046445065,2024-06-23,BTCUSDT,0.032966329823,0.0
1188681277331099675,1188802076083900417,2024-06-23,ETHUSDT,-0.0103537625,0.0
1188681259471753220,1188802068404129812,2024-06-23,SOLUSDT,-0.00314988102,0.0
1188560495124828168,1188802083046445065,2024-06-23,BTCUSDT,-0.0246645504,0.0
1188560487780601862,1188802076083900417,2024-06-23,ETHUSDT,-0.01275018,0.0
1188560478901260299,1188802068404129812,2024-06-23,SOLUSDT,-0.00825316134,0.0
1188439702185332753,1188439702185332753,2024-06-22,BTCUSDT,-0.017479944,0.0
1188439690659385373,1188439690659385373,2024-06-22,ETHUSDT,-0.008056992,0.0
1188439677493465088,1188439677493465088,2024-06-22,SOLUSDT,-0.0098192676,0.0
1188318909904343068,1188439702185332753,2024-06-22,BTCUSDT,0.097929398727,0.0
1188318890962866196,1188439677493465088,2024-06-22,SOLUSDT,0.002667902178,0.0
1188318890266611733,1188439690659385373,2024-06-22,ETHUSDT,-0.012221265,0.0
1188198097608134666,1188439702185332753,2024-06-22,BTCUSDT,-0.1087173312,0.0
1188198087747325965,1188439690659385373,2024-06-22,ETHUSDT,-0.009493443,0.0
1188198087088820239,1188439677493465088,2024-06-22,SOLUSDT,-0.00694044252,0.0
1188077317859725342,1188077317859725342,2024-06-21,BTCUSDT,0.039716685644,0.0
1188077303972384791,1188077303972384791,2024-06-21,ETHUSDT,-0.018847566,0.0
1188077285538418695,1188077285538418695,2024-06-21,SOLUSDT,-0.0043322334,0.0
1187956513713049659,1188077317859725342,2024-06-21,BTCUSDT,-0.10265968,0.0
1187956496776450059,1188077303972384791,2024-06-21,ETHUSDT,-0.002431275,0.0
1187956489159593996,1188077285538418695,2024-06-21,SOLUSDT,-0.00386178114,0.0
1187835716356952074,1188077317859725342,2024-06-21,BTCUSDT,-0.09336456,0.0
1187835706596806701,1188077303972384791,2024-06-21,ETHUSDT,-0.000526584,0.0
1187835699688787970,1188077285538418695,2024-06-21,SOLUSDT,-0.00088076934,0.0
1187714913002999869,1187714913002999869,2024-06-20,ETHUSDT,-0.004905726,0.0
1187714909328789556,1187714909328789556,2024-06-20,BTCUSDT,-0.125417952,0.0
1187714907068059691,1187714907068059691,2024-06-20,SOLUSDT,0.003191905821,0.0
1187594130075308042,1187714909328789556,2024-06-20,BTCUSDT,-0.1305900544,0.0
1187594123511222322,1187714913002999869,2024-06-20,ETHUSDT,-0.013880636,0.0
1187594111150608413,1187714907068059691,2024-06-20,SOLUSDT,-0.00065762208,0.0
1187473328868839436,1187714909328789556,2024-06-20,BTCUSDT,-0.0965903952,0.0
1187473320077578255,1187714913002999869,2024-06-20,ETHUSDT,-0.019567625,0.0
1187473310283878420,1187714907068059691,2024-06-20,SOLUSDT,-0.0077220579,0.0
1187352523916857365,1187352523916857365,2024-06-19,ETHUSDT,-0.012697164,0.0
1187352497257861131,1187352497257861131,2024-06-19,SOLUSDT,-0.00689528952,0.0
1187231740271939603,1187231740271939603,2024-06-19,BTCUSDT,-0.093995568,0.0
1187231728741797932,1187352523916857365,2024-06-19,ETHUSDT,-0.018419284,0.0
1187231721028472850,1187352497257861131,2024-06-19,SOLUSDT,-0.003943911,0.0
1187110940810301473,1187231740271939603,2024-06-19,BTCUSDT,-0.1229684608,0.0
1187110925228462107,1187352497257861131,2024-06-19,SOLUSDT,-0.0098848656,0.0
1187110925006163980,1187352523916857365,2024-06-19,ETHUSDT,-0.0200170725,0.0
1186990139066961934,1186990139066961934,2024-06-18,ETHUSDT,-0.012319812,0.0
1186990136420356099,1186990136420356099,2024-06-18,BTCUSDT,-0.081730872,0.0
1186990121706737672,1186990121706737672,2024-06-18,SOLUSDT,-0.0097859088,0.0
1186869347771633673,1186990136420356099,2024-06-18,BTCUSDT,-0.1196976288,0.0
1186869338091180037,1186990139066961934,2024-06-18,ETHUSDT,-0.014281312,0.0
1186869328930820100,1186990121706737672,2024-06-18,SOLUSDT,0.009418699504,0.0
1186748560913879044,1186990136420356099,2024-06-18,BTCUSDT,-0.0053168,0.0
1186748550621057024,1186990139066961934,2024-06-18,ETHUSDT,-0.013858417,0.0
1186748550365204522,1186990121706737672,2024-06-18,SOLUSDT,-0.00807261096,0.0
1186627780435660822,1186627780435660822,2024-06-17,BTCUSDT,0.012538489134,0.0
1186627756981112833,1186627756981112833,2024-06-17,ETHUSDT,-0.017997602,0.0
1186627735602745356,1186627735602745356,2024-06-17,SOLUSDT,-0.00693996012,0.0
1186506978872676385,1186627780435660822,2024-06-17,BTCUSDT,-0.0084622976,0.0
1186506951211241473,1186627735602745356,2024-06-17,SOLUSDT,-0.01028568294,0.0
1186506944462606353,1186627756981112833,2024-06-17,ETHUSDT,-0.019528355,0.0
1186386188885970969,1186627780435660822,2024-06-17,BTCUSDT,0.041583530277,0.0
1186386176126898210,1186627756981112833,2024-06-17,ETHUSDT,-0.019919735,0.0
1186386167880896522,1186627735602745356,2024-06-17,SOLUSDT,-0.01115603604,0.0
1186265384118538282,1186265384118538282,2024-06-16,BTCUSDT,0.030937492257,0.0
1186265369388142600,1186265369388142600,2024-06-16,ETHUSDT,-0.01974379,0.0
1186265353680474130,1186265353680474130,2024-06-16,SOLUSDT,-0.00427377312,0.0
1186144592085012482,1186265384118538282,2024-06-16,BTCUSDT,0.025432217495,0.0
1186144569741955088,1186265369388142600,2024-06-16,ETHUSDT,-0.018867947,0.0
1186144568823402506,1186265353680474130,2024-06-16,SOLUSDT,-0.01091451564,0.0
1186023793764225041,1186265384118538282,2024-06-16,BTCUSDT,-0.0137683104,0.0
1186023780061433884,1186265369388142600,2024-06-16,ETHUSDT,-0.020331102,0.0
1186023772419411974,1186265353680474130,2024-06-16,SOLUSDT,-0.00976902528,0.0
1185903003089653765,1185903003089653765,2024-06-15,BTCUSDT,-0.039238648,0.0
1185902979752546317,1185902979752546317,2024-06-15,SOLUSDT,-0.0108782325,0.0
1185902978376814595,1185902978376814595,2024-06-15,ETHUSDT,-0.0187117875,0.0
1185782199907667971,1185903003089653765,2024-06-15,BTCUSDT,-0.1205229888,0.0
1185782185743503643,1185902978376814595,2024-06-15,ETHUSDT,-0.018697499,0.0
1185782165745061896,1185902979752546317,2024-06-15,SOLUSDT,-0.01094859126,0.0
